Facility ID,Facility_Name_,State_,Excess_Readmission_Ratio_READM30AMIHRRP,Excess_Readmission_Ratio_READM30CABGHRRP,Excess_Readmission_Ratio_READM30COPDHRRP,Excess_Readmission_Ratio_READM30HFHRRP,Excess_Readmission_Ratio_READM30HIPKNEEHRRP,Excess_Readmission_Ratio_READM30PNHRRP,Expected_Readmission_Rate_READM30AMIHRRP,Expected_Readmission_Rate_READM30CABGHRRP,Expected_Readmission_Rate_READM30COPDHRRP,Expected_Readmission_Rate_READM30HFHRRP,Expected_Readmission_Rate_READM30HIPKNEEHRRP,Expected_Readmission_Rate_READM30PNHRRP,Number_of_Readmissions_READM30AMIHRRP,Number_of_Readmissions_READM30CABGHRRP,Number_of_Readmissions_READM30COPDHRRP,Number_of_Readmissions_READM30HFHRRP,Number_of_Readmissions_READM30HIPKNEEHRRP,Number_of_Readmissions_READM30PNHRRP,Predicted_Readmission_Rate_READM30AMIHRRP,Predicted_Readmission_Rate_READM30CABGHRRP,Predicted_Readmission_Rate_READM30COPDHRRP,Predicted_Readmission_Rate_READM30HFHRRP,Predicted_Readmission_Rate_READM30HIPKNEEHRRP,Predicted_Readmission_Rate_READM30PNHRRP,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards),Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Number_of_Urinary_Catheter_Days,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Observed_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Predicted_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards),Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Observed_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Predicted_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection:_Number_of_Device_Days,Infection_Clostridium_Difficile_(C.Diff),Infection_Clostridium_Difficile_(C.Diff):_Lower_Confidence_Limit,Infection_Clostridium_Difficile_(C.Diff):_Observed_Cases,Infection_Clostridium_Difficile_(C.Diff):_Patient_Days,Infection_Clostridium_Difficile_(C.Diff):_Predicted_Cases,Infection_Clostridium_Difficile_(C.Diff):_Upper_Confidence_Limit,Infection_MRSA_Bacteremia,Infection_MRSA_Bacteremia:_Lower_Confidence_Limit,Infection_MRSA_Bacteremia:_Observed_Cases,Infection_MRSA_Bacteremia:_Patient_Days,Infection_MRSA_Bacteremia:_Predicted_Cases,Infection_MRSA_Bacteremia:_Upper_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy,Infection_SSI__Abdominal_Hysterectomy:_Lower_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy:_Number_of_Procedures,Infection_SSI__Abdominal_Hysterectomy:_Observed_Cases,Infection_SSI__Abdominal_Hysterectomy:_Predicted_Cases,Infection_SSI__Abdominal_Hysterectomy:_Upper_Confidence_Limit,Infection_SSI__Colon_Surgery,Infection_SSI__Colon_Surgery:_Lower_Confidence_Limit,Infection_SSI__Colon_Surgery:_Number_of_Procedures,Infection_SSI__Colon_Surgery:_Observed_Cases,Infection_SSI__Colon_Surgery:_Predicted_Cases,Infection_SSI__Colon_Surgery:_Upper_Confidence_Limit,ZIP Code,ADI_National_Rank,ADI_State_Rank
250002,TISHOMINGO HEALTH SERVICES INC,MS,,,0.9659,0.985,,0.9514,,,15.4291,20.4156,,14.2818,,,,11.0,,14.0,,,14.9023,20.1102,,13.5872,,,282.0,1.0,0.154,,,,0.0,0.115,,198.0,,,0.0,5098.0,0.935,,,,0.0,5098.0,0.123,,,,,,,,,,,,,,38852,,
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,0.8999,0.8738,0.969,0.969,0.8347,1.0232,12.2393,9.6211,19.6977,19.6747,6.0158,16.2426,29.0,24.0,57.0,173.0,,138.0,11.0137,8.4071,19.0864,19.0655,5.0215,16.6194,1.06,0.688,16903.0,23.0,21.698,1.565,0.604,0.307,10.0,16.546,1.077,15386.0,0.211,0.114,12.0,115142.0,56.815,0.359,0.233,0.059,3.0,124402.0,12.849,0.635,,,70.0,1.0,0.706,,1.309,0.638,258.0,9.0,6.876,2.402,38801,,
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,MS,,,0.9739,1.0068,,0.9947,,,18.853,18.1138,,15.1391,,,,26.0,,26.0,,,18.3618,18.2377,,15.059,,,1271.0,0.0,0.769,,,,0.0,0.656,,928.0,0.483,0.081,2.0,11572.0,4.139,1.596,,,0.0,13201.0,0.512,,,,20.0,0.0,0.229,,,,32.0,0.0,0.804,,38652,,
250007,MERIT HEALTH BILOXI,MS,,,0.9856,1.0786,,1.0452,,,17.0259,18.43,,15.1559,,,,18.0,,18.0,,,16.7801,19.8795,,15.8409,0.373,0.019,2671.0,1.0,2.683,1.838,1.817,0.305,2.0,1.101,6.002,1220.0,0.0,,0.0,12438.0,5.297,0.566,,,0.0,13833.0,0.616,,,,84.0,0.0,0.68,,,,31.0,0.0,0.879,,39530,,
250009,MAGNOLIA REGIONAL HEALTH CENTER,MS,0.9456,1.0575,0.956,0.9822,1.2246,1.0531,12.5031,9.7532,18.9843,20.3811,4.8914,17.1306,17.0,,29.0,81.0,17.0,108.0,11.8228,10.3145,18.1493,20.0177,5.9901,18.0401,0.447,0.142,7914.0,4.0,8.94,1.079,1.451,0.532,5.0,3.446,3.216,3823.0,0.599,0.243,6.0,22810.0,10.016,1.246,0.0,,0.0,23502.0,1.551,1.931,,,28.0,1.0,0.216,,1.799,0.457,55.0,3.0,1.668,4.895,38834,,
250019,MEMORIAL HOSPITAL AT GULFPORT,MS,1.017,1.0068,0.9051,1.1269,0.9134,0.9187,14.7872,12.0514,18.6619,21.3149,5.4191,17.58,47.0,12.0,27.0,193.0,,105.0,15.0389,12.1337,16.8911,24.0195,4.95,16.1505,0.434,0.176,10981.0,6.0,13.836,0.902,0.477,0.152,4.0,8.385,1.151,8063.0,0.24,0.117,9.0,75002.0,37.493,0.441,0.311,0.052,2.0,78802.0,6.431,1.027,0.727,0.036,142.0,1.0,1.375,3.587,0.491,0.082,148.0,2.0,4.077,1.621,39502,,
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,MS,,,0.9969,1.0375,,0.9605,,,16.7812,19.5512,,15.8514,,,,16.0,,20.0,,,16.7292,20.2851,,15.2255,,,663.0,0.0,0.361,,,,0.0,0.391,,675.0,0.81,0.041,1.0,5875.0,1.235,3.993,,,0.0,5875.0,0.171,,,,,,,,,,,,,,39744,,
250025,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,MS,,,0.9816,0.9977,,0.998,,,15.0493,17.5582,,13.9468,,,,,,22.0,,,14.7731,17.517,,13.9188,0.756,0.038,1914.0,1.0,1.323,3.728,,,0.0,0.405,,597.0,0.398,0.067,2.0,12010.0,5.027,1.314,,,0.0,13577.0,0.38,,,,32.0,1.0,0.302,,0.706,0.035,51.0,1.0,1.416,3.483,38821,,
250027,WINSTON MEDICAL CENTER,MS,,,,1.065,,0.9407,,,,17.652,,12.5161,,,,,,,,,,18.7997,,11.7737,,,,,,,,,,,,,,,0.0,2408.0,0.437,,,,0.0,2408.0,0.056,,,,,,,,,,,,,,39339,,
250031,MERIT HEALTH RIVER REGION,MS,1.0334,1.0449,1.0431,0.965,,1.0363,12.2126,10.9229,17.0541,18.7724,,16.1172,22.0,,12.0,45.0,,39.0,12.6205,11.4132,17.7895,18.1159,,16.7021,0.156,0.008,5230.0,1.0,6.425,0.768,0.595,0.1,2.0,3.362,1.965,3220.0,0.0,,0.0,29058.0,14.761,0.203,0.492,0.025,1.0,29890.0,2.033,2.426,,,38.0,0.0,0.375,,0.0,,58.0,0.0,1.609,1.862,39183,,
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,MS,0.9772,1.0547,1.0508,1.1121,,1.0367,12.6932,9.3202,17.9195,19.3895,,16.8707,37.0,,36.0,171.0,,141.0,12.4045,9.8304,18.8294,21.5631,,17.49,0.202,0.01,6341.0,1.0,4.959,0.995,0.538,0.137,3.0,5.578,1.464,7033.0,0.132,0.033,3.0,51182.0,22.806,0.358,0.358,0.018,1.0,53153.0,2.796,1.764,,,44.0,0.0,0.45,,1.59,0.695,165.0,7.0,4.402,3.146,38655,,
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,,,,1.0014,,0.9383,,,,18.636,,14.8181,,,,,,,,,,18.6616,,13.9039,,,1295.0,0.0,0.671,,,,0.0,0.382,,614.0,0.0,,0.0,4055.0,1.326,2.259,,,0.0,4056.0,0.094,,,,,,,,,,21.0,0.0,0.536,,39452,,
250038,MERIT HEALTH MADISON,MS,,,0.9947,1.0397,,1.0414,,,14.4315,17.5822,,13.9979,,,,,,12.0,,,14.3551,18.2795,,14.5769,,,1125.0,0.0,0.867,,,,0.0,0.724,,874.0,0.0,,0.0,5060.0,1.869,1.603,,,0.0,5060.0,0.239,,,,2.0,0.0,0.016,,,,5.0,0.0,0.116,,39046,,
250040,SINGING RIVER HEALTH SYSTEM,MS,1.0887,1.0559,1.0438,1.0709,1.1917,1.0068,11.6002,10.269,17.8272,20.0731,4.7569,15.6583,29.0,11.0,33.0,127.0,23.0,52.0,12.6295,10.8434,18.6087,21.4971,5.6687,15.7641,0.521,0.211,11082.0,6.0,11.52,1.083,0.307,0.052,2.0,6.508,1.015,7156.0,0.385,0.188,9.0,59726.0,23.395,0.706,1.472,0.539,5.0,63090.0,3.397,3.262,0.353,0.018,270.0,1.0,2.829,1.743,0.129,0.006,271.0,1.0,7.779,0.634,39581,,
250042,NORTHWEST MISSISSISSIPPI REGIONAL MEDICAL CENTER,MS,,,,0.9659,,0.9897,,,,18.6233,,14.357,,,,,,,,,,17.9881,,14.2095,,,,,,,,,,,,,,,0.0,3959.0,0.965,,,,0.0,4624.0,0.082,,,,22.0,0.0,0.197,,,,1.0,0.0,0.029,,38614,,
250043,NESHOBA COUNTY GENERAL HOSPITAL,MS,,,1.0475,0.9836,,0.9821,,,15.0981,15.6741,,13.4345,,,,,,14.0,,,15.8148,15.4178,,13.1936,,,,,,,,,,,,,,,0.0,2229.0,0.407,,,,0.0,2229.0,0.055,,,,,,,,,,,,,,39350,,
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,MS,,,0.9665,0.9499,,0.918,,,15.2818,19.5539,,15.3111,,,,,,,,,14.77,18.5744,,14.0551,,,382.0,0.0,0.288,,,,0.0,0.105,,144.0,,,0.0,2093.0,0.771,,,,0.0,2093.0,0.068,,,,,,,,,,4.0,0.0,0.126,,38829,,
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,MS,1.0039,1.0477,1.0649,0.9968,1.0366,1.104,12.5018,8.89,18.036,19.1415,5.1364,15.5459,48.0,15.0,40.0,136.0,,173.0,12.5504,9.3142,19.2073,19.0794,5.3245,17.162,0.353,0.129,14178.0,5.0,14.164,0.782,0.945,0.526,13.0,13.759,1.575,16390.0,0.239,0.133,13.0,119340.0,54.408,0.398,1.316,0.642,9.0,126729.0,6.837,2.416,1.676,0.426,187.0,3.0,1.79,4.561,0.589,0.239,367.0,6.0,10.181,1.226,39216,,
250050,OCH REGIONAL MEDICAL CENTER,MS,,,,1.0128,,0.9607,,,,17.5998,,13.6772,,,,,,15.0,,,,17.8247,,13.1397,,,1203.0,0.0,0.643,,,,0.0,0.267,,426.0,0.0,,0.0,6615.0,2.335,1.283,,,0.0,8265.0,0.164,,,,54.0,0.0,0.468,,,,15.0,0.0,0.395,,39759,,
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,MS,,,1.0618,0.937,,0.9822,,,19.4582,19.3943,,16.4976,,,11.0,,,20.0,,,20.6611,18.1722,,16.2038,0.911,0.046,2012.0,1.0,1.098,4.492,,,0.0,0.628,,1021.0,1.027,0.261,3.0,8128.0,2.922,2.794,,,0.0,9713.0,0.29,,,,12.0,0.0,0.093,,,,13.0,0.0,0.329,,39601,,
250058,SOUTH CENTRAL REG MED CTR,MS,1.0973,,1.0775,1.1274,0.9205,1.1285,13.5498,,17.5003,18.3688,4.8088,15.4766,12.0,,27.0,55.0,,70.0,14.8687,,18.8571,20.7083,4.4265,17.4658,0.577,0.097,5058.0,2.0,3.469,1.905,0.549,0.092,2.0,3.641,1.815,5278.0,0.644,0.367,14.0,36215.0,21.725,1.056,2.66,0.974,5.0,38845.0,1.88,5.895,0.0,,129.0,0.0,1.07,2.8,,,34.0,0.0,0.836,,39440,,
250061,YALOBUSHA GENERAL HOSPITAL,MS,,,0.9525,1.0273,,1.0242,,,13.2088,16.8034,,12.9554,,,,,,,,,12.5811,17.2619,,13.2685,,,6.0,0.0,0.004,,,,,,,,,,0.0,630.0,0.102,,,,0.0,832.0,0.015,,,,,,,,,,,,,,38965,,
250067,CLAY COUNTY MEDICAL CORPORATION,MS,,,,1.0004,,1.0651,,,,19.9296,,14.4892,,,,,,17.0,,,,19.9367,,15.4331,,,797.0,0.0,0.418,,,,0.0,0.376,,628.0,0.575,0.029,1.0,5908.0,1.738,2.838,,,0.0,6389.0,0.154,,,,32.0,1.0,0.273,,,,2.0,0.0,0.053,,39773,,
250069,OCHSNER RUSH HOSPITAL,MS,1.0541,,1.008,1.0095,0.7799,0.9601,13.088,,18.3507,17.5642,4.347,14.7492,17.0,,14.0,26.0,,18.0,13.796,,18.4982,17.7306,3.3902,14.1612,0.0,,2926.0,0.0,2.424,1.236,2.437,0.893,5.0,2.052,5.401,2515.0,0.607,0.246,6.0,22998.0,9.889,1.262,,,0.0,23593.0,0.864,,,,59.0,1.0,0.511,,0.391,0.02,91.0,1.0,2.56,1.927,39301,,
250072,MERIT HEALTH CENTRAL,MS,0.9483,,,0.9899,,1.0322,15.5089,,,18.8727,,17.017,13.0,,,12.0,,15.0,14.7064,,,18.6825,,17.5649,,,934.0,1.0,0.683,,,,0.0,0.521,,716.0,0.0,,0.0,29942.0,11.576,0.259,0.0,,0.0,30751.0,1.362,2.2,,,,,,,,,,,,,39204,,
250077,WAYNE GENERAL HOSPITAL,MS,,,0.9867,0.996,,1.0559,,,14.7438,15.8544,,13.1046,,,,,,16.0,,,14.5471,15.7916,,13.8373,0.0,,2319.0,0.0,1.243,2.41,,,0.0,0.785,,1285.0,0.566,0.144,3.0,11196.0,5.301,1.54,,,0.0,11613.0,0.279,,,,1.0,0.0,0.011,,,,7.0,0.0,0.219,,39367,,
250078,FORREST GENERAL HOSPITAL,MS,1.0988,1.0864,0.9958,1.0382,0.9125,1.1236,11.5459,9.0952,19.4653,20.4299,4.7612,17.4219,43.0,25.0,48.0,159.0,16.0,144.0,12.6867,9.8815,19.3833,21.2097,4.3447,19.5759,0.265,0.084,11920.0,4.0,15.078,0.64,0.937,0.533,14.0,14.944,1.535,14339.0,0.486,0.368,53.0,138925.0,109.019,0.631,1.625,0.945,15.0,145358.0,9.228,2.621,0.453,0.076,438.0,2.0,4.418,1.496,0.892,0.39,274.0,7.0,7.844,1.765,39401,,
250082,DELTA HEALTH SYSTEM - THE MEDICAL CENTER,MS,1.1113,,1.09,1.072,0.913,1.106,12.9309,,16.9143,18.8469,5.0772,15.8657,22.0,,16.0,34.0,,40.0,14.3699,,18.4374,20.2047,4.6357,17.5467,0.0,,2838.0,0.0,2.681,1.117,0.0,,0.0,2.251,1.331,2387.0,0.0,,0.0,24173.0,11.208,0.267,,,0.0,25318.0,0.936,,,,16.0,0.0,0.159,,,,14.0,0.0,0.379,,38701,,
250084,MERIT HEALTH NATCHEZ,MS,,,1.0028,1.0478,,1.0253,,,17.4583,19.5829,,15.8957,,,,30.0,,26.0,,,17.5074,20.5196,,16.2981,,,1233.0,1.0,0.847,,,,0.0,0.618,,890.0,1.225,0.389,4.0,10464.0,3.266,2.954,,,1.0,12007.0,0.483,,,,34.0,1.0,0.304,,0.0,,41.0,0.0,1.114,2.689,39120,,
250085,MARION GENERAL HOSPITAL,MS,,,,0.9765,,0.9815,,,,18.9298,,15.2618,,,,,,,,,,18.4855,,14.9795,,,482.0,0.0,0.262,,,,0.0,0.083,,143.0,2.244,0.571,3.0,4673.0,1.337,6.107,,,0.0,4673.0,0.147,,,,,,,,,,,,,,39429,,
250093,BOLIVAR MEDICAL CENTER,MS,,,1.0353,1.0206,,1.0466,,,16.8455,20.2707,,16.0955,,,15.0,24.0,,41.0,,,17.4408,20.6875,,16.846,0.0,,2396.0,0.0,1.225,2.445,,,0.0,0.977,,1584.0,1.255,0.21,2.0,4146.0,1.593,4.148,,,0.0,4146.0,0.225,,,,21.0,0.0,0.199,,,,15.0,0.0,0.415,,38732,,
250094,MERIT HEALTH WESLEY,MS,0.9817,0.9938,0.9509,1.033,0.8697,1.0232,12.5776,10.6979,18.1844,20.1016,5.4359,14.9146,,,17.0,42.0,,29.0,12.3472,10.6313,17.2921,20.7652,4.7277,15.2604,1.014,0.258,3737.0,3.0,2.958,2.76,1.418,0.451,4.0,2.82,3.421,3342.0,0.192,0.061,4.0,30010.0,20.871,0.462,1.3,0.218,2.0,30951.0,1.538,4.296,,,104.0,0.0,0.955,,0.0,,91.0,0.0,2.422,1.237,39402,,
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,MS,,,,0.9676,,0.947,,,,17.4518,,14.0913,,,,,,,,,,16.8869,,13.345,,,1384.0,0.0,0.753,,,,0.0,0.192,,332.0,,,0.0,4226.0,0.908,,,,0.0,4580.0,0.189,,,,,,,,,,,,,,38751,,
250096,CROSSGATES RIVER OAKS HOSPITAL,MS,,,1.0382,1.0421,,1.0799,,,16.8057,19.8115,,14.8178,,,,11.0,,17.0,,,17.4477,20.6451,,16.0012,,,956.0,0.0,0.562,,,,0.0,0.394,,542.0,0.863,0.043,1.0,3749.0,1.159,4.255,,,1.0,3749.0,0.182,,,,,,,,,,,,,,39042,,
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MS,1.1959,,0.9904,1.04,,1.0737,10.2756,,19.7237,17.9377,,16.6404,20.0,,16.0,32.0,,56.0,12.2888,,19.5349,18.6546,,17.8674,0.0,,4592.0,0.0,3.315,0.904,2.311,0.588,3.0,1.298,6.29,1996.0,0.0,,0.0,20482.0,9.017,0.332,0.855,0.043,1.0,21383.0,1.17,4.215,,,67.0,1.0,0.666,,1.241,0.208,54.0,2.0,1.611,4.102,39649,,
250099,GREENWOOD LEFLORE HOSPITAL,MS,1.0409,,1.0161,0.9627,1.0734,0.9743,17.9303,,16.0305,18.5815,3.7633,16.4631,,,,14.0,,12.0,18.6632,,16.2889,17.8878,4.0396,16.0401,,,495.0,0.0,0.267,,,,1.0,0.137,,233.0,1.614,0.271,2.0,2573.0,1.239,5.333,,,1.0,2573.0,0.07,,,,,,,,,,3.0,0.0,0.085,,38930,,
250100,BMH-GOLDEN TRIANGLE,MS,0.8793,0.9369,1.0217,0.916,1.1464,1.0552,13.0812,9.5229,15.988,19.0127,6.4228,15.8423,16.0,,23.0,61.0,,75.0,11.5018,8.9224,16.3352,17.4165,7.3634,16.7164,0.397,0.02,3285.0,1.0,2.519,1.958,1.16,0.194,2.0,1.724,3.833,2025.0,0.72,0.351,9.0,29257.0,12.502,1.321,1.457,0.244,2.0,31146.0,1.373,4.813,0.571,0.029,184.0,1.0,1.751,2.817,1.173,0.373,127.0,4.0,3.409,2.83,39705,,
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,1.0469,0.9996,0.9006,0.9182,0.7494,1.1138,12.5812,9.5418,18.3209,19.4533,5.5248,16.3688,33.0,,28.0,145.0,,160.0,13.1712,9.5375,16.4997,17.8626,4.1401,18.232,0.62,0.394,27182.0,21.0,33.867,0.932,1.305,0.897,30.0,22.984,1.84,21920.0,0.671,0.52,63.0,118286.0,93.906,0.853,0.664,0.324,9.0,124483.0,13.549,1.219,4.18,2.039,236.0,9.0,2.153,7.671,1.68,1.068,462.0,21.0,12.502,2.524,39202,,
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,0.9908,1.0263,0.9786,0.9231,0.8033,1.0685,13.5636,11.9174,18.9881,20.5978,5.3094,16.7793,22.0,12.0,31.0,63.0,,87.0,13.4382,12.2303,18.5822,19.0146,4.2651,17.9284,0.492,0.125,7317.0,3.0,6.102,1.338,1.443,0.529,5.0,3.464,3.199,4358.0,0.895,0.615,30.0,39229.0,33.503,1.262,1.989,0.806,6.0,42043.0,3.017,4.136,,,30.0,1.0,0.315,,0.0,,97.0,0.0,2.764,1.084,39301,,
250117,HIGHLAND COMMUNITY  HOSPITAL,MS,,,0.9695,1.0993,,1.1208,,,18.4916,18.4054,,14.9554,,,,21.0,,31.0,,,17.9281,20.2326,,16.7627,0.906,0.045,1952.0,1.0,1.104,4.467,,,0.0,0.331,,509.0,1.605,0.651,6.0,8029.0,3.738,3.339,,,1.0,8399.0,0.215,,,,2.0,1.0,0.021,,,,11.0,1.0,0.268,,39466,,
250123,SINGING RIVER GULFPORT,MS,0.9987,,1.0006,1.029,,1.0299,12.7123,,18.3207,18.6944,,16.0289,,,,22.0,,20.0,12.6955,,18.331,19.2366,,16.5087,0.0,,2723.0,0.0,2.053,1.459,2.69,0.985,5.0,1.859,5.962,2309.0,0.158,0.008,1.0,14908.0,6.315,0.781,,,1.0,14908.0,0.715,,,,8.0,0.0,0.084,,0.898,0.045,39.0,1.0,1.113,4.431,39503,,
250124,MAGEE GENERAL HOSPITAL,MS,,,1.0139,1.0156,,1.017,,,13.0082,16.2894,,13.2341,,,,,,12.0,,,13.1888,16.5437,,13.4587,,,286.0,0.0,0.141,,,,0.0,0.018,,32.0,,,0.0,3495.0,0.99,,,,0.0,3495.0,0.092,,,,,,,,,,,,,,39111,,
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,MS,,,,,,0.976,,,,,,14.7294,,,,,,,,,,,,14.3752,,,177.0,0.0,0.109,,,,0.0,0.089,,132.0,,,1.0,781.0,0.175,,,,0.0,781.0,0.02,,,,,,,,,,,,,,39193,,
250138,MERIT HEALTH RIVER OAKS,MS,1.1942,,0.9709,1.0066,0.9676,1.0182,12.1689,,15.3669,17.9461,5.1916,13.1637,20.0,,,14.0,,19.0,14.5317,,14.9203,18.0644,5.0236,13.4035,1.365,0.229,3101.0,2.0,1.465,4.51,1.415,0.36,3.0,2.12,3.851,3012.0,0.244,0.041,2.0,22697.0,8.199,0.806,,,1.0,27909.0,0.626,,,,45.0,0.0,0.374,,0.0,,56.0,0.0,1.435,2.088,39232,,
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,1.1247,1.0645,1.0421,1.0684,,1.1416,13.3842,10.399,18.2271,20.102,,16.7877,32.0,15.0,39.0,160.0,,133.0,15.0535,11.0701,18.9944,21.4768,,19.1653,0.476,0.121,5546.0,3.0,6.302,1.296,0.586,0.237,6.0,10.242,1.218,10446.0,0.381,0.221,15.0,81271.0,39.42,0.614,0.498,0.127,3.0,84599.0,6.03,1.354,,,53.0,0.0,0.5,,1.221,0.388,119.0,4.0,3.275,2.946,38671,,
250162,OCHSNER MEDICAL CENTER-HANCOCK,MS,,,,1.0118,,0.9694,,,,17.9796,,14.8481,,,,,,,,,,18.1917,,14.3945,,,53.0,0.0,0.026,,,,0.0,0.023,,41.0,0.414,0.021,1.0,4331.0,2.415,2.042,,,1.0,4331.0,0.125,,,,8.0,0.0,0.06,,,,2.0,0.0,0.061,,39520,,
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,MS,0.9766,,0.961,0.9335,,1.056,11.1274,,16.0943,19.9494,,15.8437,,,,33.0,,44.0,10.8675,,15.4673,18.6237,,16.7317,0.0,,1730.0,0.0,1.267,2.364,0.0,,0.0,1.426,2.101,1958.0,0.0,,0.0,16046.0,6.059,0.494,,,1.0,18552.0,0.778,,,,12.0,0.0,0.125,,,,14.0,0.0,0.329,,38654,,
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,MS,,,1.0725,1.0098,0.9179,0.9977,,,18.281,18.447,4.3911,14.6509,,,11.0,18.0,,19.0,,,19.6062,18.6286,4.0304,14.6179,0.932,0.047,2080.0,1.0,1.073,4.596,,,2.0,0.898,,1464.0,0.56,0.094,2.0,9469.0,3.571,1.85,,,0.0,9774.0,0.466,,,,31.0,0.0,0.272,,,,6.0,0.0,0.164,,38901,,
250172,HIGHLAND HILLS MEDICAL CENTER,MS,,,,,,1.0187,,,,,,15.5438,,,,,,,,,,,,15.8342,,,51.0,0.0,0.028,,,,0.0,0.018,,33.0,,,0.0,1529.0,0.257,,,,0.0,1529.0,0.031,,,,,,,,,,,,,,38668,,
260001,MERCY HOSPITAL JOPLIN,MO,1.0656,1.0977,0.9793,1.0522,,1.0431,11.4659,10.6221,18.2869,20.3438,,17.0191,23.0,11.0,22.0,82.0,,86.0,12.2186,11.6599,17.9079,21.4054,,17.7534,1.426,0.624,7084.0,7.0,4.91,2.82,0.691,0.176,3.0,4.344,1.88,6070.0,0.137,0.06,7.0,55365.0,51.239,0.27,0.495,0.083,2.0,59675.0,4.038,1.636,0.973,0.049,106.0,1.0,1.028,4.798,2.162,0.876,101.0,6.0,2.775,4.497,64804,,
260005,SSM ST JOSEPH HEALTH CENTER,MO,0.9973,,1.1387,1.0457,,1.1065,13.8222,,20.1016,20.0909,,16.2286,12.0,,29.0,62.0,,43.0,13.7846,,22.889,21.0096,,17.9565,0.0,,3274.0,0.0,2.753,1.088,0.524,0.026,1.0,1.908,2.585,2389.0,0.253,0.093,5.0,35579.0,19.762,0.561,2.194,0.697,4.0,35579.0,1.823,5.293,,,24.0,0.0,0.197,,0.932,0.047,42.0,1.0,1.073,4.596,63301,,
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,1.0195,1.0353,0.8847,0.928,0.964,0.927,13.8655,10.8739,18.8717,20.6781,8.0587,17.5041,48.0,24.0,46.0,116.0,,173.0,14.1354,11.2574,16.6967,19.1888,7.7683,16.2265,0.989,0.432,8228.0,7.0,7.079,1.956,0.254,0.013,1.0,3.938,1.252,4890.0,0.296,0.15,10.0,68866.0,33.761,0.528,0.855,0.272,4.0,71312.0,4.681,2.061,,,107.0,1.0,0.832,,1.345,0.588,188.0,7.0,5.203,2.661,64506,,
260009,BOTHWELL REGIONAL HEALTH CENTER,MO,,,1.0349,1.0026,,0.9359,,,16.631,18.8483,,15.069,,,32.0,41.0,,21.0,,,17.2108,18.8975,,14.1032,0.0,,2725.0,0.0,1.971,1.52,0.0,,0.0,1.153,2.598,1579.0,0.0,,0.0,12532.0,5.009,0.598,,,0.0,13386.0,0.582,,,,22.0,0.0,0.196,,0.0,,38.0,0.0,1.041,2.878,65301,,
260011,SSM HEALTH ST MARY'S HOSPITAL JEFFERSON CITY,MO,1.0357,,1.0226,1.1067,0.8621,0.9969,11.1359,,16.1752,17.7159,4.9196,14.5664,,,23.0,38.0,,39.0,11.5333,,16.5403,19.6064,4.2411,14.5209,0.0,,2773.0,0.0,2.134,1.404,0.723,0.036,1.0,1.383,3.566,1726.0,0.303,0.077,3.0,22774.0,9.905,0.824,1.3,0.218,2.0,24056.0,1.538,4.296,,,38.0,0.0,0.324,,0.0,,43.0,0.0,1.049,2.856,65109,,
